year	imdbId	title	genre1	genre2	genre3
1958	0052357	Sueurs froides	Mystery	Romance	Thriller
1958	0051622	La mouche noire	Drama	Horror	Sci-Fi
1958	0052311	La soif du mal	Crime	Drama	Film-Noir
1958	0052275	Le combat mortel de Tarzan	Action	Adventure	
1958	0051380	L'attaque de la femme de 50 pieds	Horror	Sci-Fi	
1958	0051378	Ascenseur pour l'échafaud	Crime	Drama	Thriller
1958	0051792	Jalsaghar	Drama	Music	
1958	0050669	Maigret tend un piège	Crime	Drama	
1957	0050212	Le pont de la rivière Kwaï	Adventure	Drama	War
1957	0050933	Sayonara	Drama	Romance	
1957	0050839	Les plaisirs de l'enfer	Drama	Romance	
1957	0050798	Fidèle vagabond	Adventure	Drama	Family
1957	0050468	Règlement de comptes à O.K. Corral	Biography	Drama	Western
1957	0050379	L'adieu aux armes	Drama	Romance	War
1957	0050858	Orgueil et passion	Action	Adventure	Drama
1957	0051201	Témoin à charge	Crime	Drama	Mystery
1957	0050549	Une île au soleil	Drama	Romance	
1957	0050280	Frankenstein s'est échappé!	Horror	Sci-Fi	Thriller
1957	0050083	Douze hommes en colère	Drama		
1957	0050556	Le rock du bagne	Drama	Music	Musical
1957	0050530	I Was a Teenage Werewolf	Drama	Fantasy	Horror
1957	0051057	Tarzan et le safari perdu	Action	Adventure	
1957	0050302	The Delinquents	Drama		
1957	0048902	Teenage Thunder	Drama		
1957	0050251	Prisonnières des Martiens	Action	Family	Sci-Fi
1957	0050783	Les nuits de Cabiria	Drama		
1957	0051088	Contrebande au Caire	Crime	Drama	Film-Noir
1957	0050454	Un dénommé Squarcio	Drama	Romance	
1956	0049833	Les dix commandements	Adventure	Drama	
1956	0048960	Le tour du monde en 80 jours	Adventure	Comedy	Family
1956	0049261	Géant	Drama	Western	
1956	0049408	Le roi et moi	Biography	Drama	Musical
1956	0049314	Haute société	Comedy	Musical	Romance
1956	0049934	Guerre et paix	Drama	Romance	War
1956	0049474	L'homme au complet gris	Drama	Romance	War
1956	0049513	Moby Dick	Adventure	Drama	
1956	0049470	L'homme qui en savait trop	Drama	Thriller	
1956	0049593	Le trouillard du Far West	Action	Comedy	Music
1956	0049301	Hélène de Troie	Adventure	Drama	History
1956	0049578	The Opposite Sex	Comedy	Musical	Romance
1956	0049452	Le cavalier du crépuscule	Drama	Musical	Romance
1956	0049092	Le conquérant	Adventure	Biography	History
1956	0049682	Rock Around the Clock	Comedy	Music	Romance
1956	0049223	Planète interdite	Action	Adventure	Sci-Fi
1956	0049189	Et Dieu... créa la femme	Drama	Romance	
1956	0049367	Invitation à la danse	Animation	Fantasy	Musical
1956	0049782	Rodan	Adventure	Drama	Horror
1956	0048956	L'invaincu	Drama		
1955	0048280	La belle et le clochard	Animation	Adventure	Comedy
1955	0048380	Permission jusqu'à l'aube	Comedy	Drama	War
1955	0047860	Le cri de la victoire	Drama	Romance	War
1955	0048140	Blanches colombes et vilains messieurs	Comedy	Crime	Musical
1955	0048691	Les implacables	Western		
1955	0048605	7 ans de réflexion	Comedy	Romance	
1955	0047840	Artistes et modèles	Comedy	Musical	Romance
1955	0048728	La main au collet	Mystery	Romance	Thriller
1955	0048124	La pantoufle de verre	Fantasy	Musical	Romance
1955	0048283	La terre des pharaons	Adventure	Drama	History
1955	0048696	Tarantula	Horror	Sci-Fi	
1955	0048473	La complainte du sentier	Drama		
1955	0048308	Lola Montès	Biography	Drama	Romance
1955	0048021	Du rififi chez les hommes	Crime	Thriller	
1955	0047821	Femmes entre elles	Drama	Romance	
1954	0047396	Fenêtre sur cour	Mystery	Thriller	
1954	0047673	Noël blanc	Comedy	Musical	Romance
1954	0046672	Vingt mille lieues sous la mer	Adventure	Drama	Family
1954	0046899	Les gladiateurs	Action	Drama	History
1954	0046816	Ouragan sur le Caine	Drama	War	
1954	0047522	Une étoile est née	Drama	Musical	Romance
1954	0047296	Sur les quais	Crime	Drama	Thriller
1954	0046719	Bronco Apache	Western		
1954	0046834	La grande nuit de Casanova	Adventure	Comedy	
1954	0047034	Godzilla	Drama	Horror	Sci-Fi
1954	0047150	Richard Coeur de Lion	Adventure	History	Romance
1954	0046770	Voyage au-delà des vivants	Drama	History	Romance
1954	0047501	Sitting Bull	Western		
1954	0047230	Escadrille Panthère	Drama	War	
1954	0047190	Nettoyage par le vide	Crime	Drama	Film-Noir
1954	0047348	Le fantôme de la Rue Morgue	Crime	Horror	Mystery
1954	0047542	Je dois tuer	Crime	Drama	Film-Noir
1954	0047464	Le secret des Incas	Adventure		
1954	0047413	Le cavalier traqué	Western		
1954	0047123	Une femme qui s'affiche	Comedy	Romance	
1953	0046183	Les aventures de Peter Pan	Animation	Adventure	Family
1953	0046247	La tunique	Drama	History	
1953	0045793	Tant qu'il y aura des hommes	Drama	Romance	War
1953	0045888	L'homme au masque de cire	Horror		
1953	0046303	L'homme des vallées perdues	Drama	Western	
1953	0045810	Les hommes préfèrent les blondes	Comedy	Musical	Romance
1953	0045546	Le monstre des temps perdus	Adventure	Horror	Sci-Fi
1953	0046435	Titanic	Drama	History	Romance
1953	0046534	La guerre des mondes	Action	Sci-Fi	Thriller
1953	0046161	Les bérets rouges	Drama	War	
1953	0045737	Fort Bravo	Western		
1953	0046532	À l'assaut du Fort Clark	Romance	War	Western
1953	0045752	The Farmer Takes a Wife	Comedy	Musical	Romance
1953	0045512	Les révoltés de la Claire-Louise	Adventure	Crime	Thriller
1953	0046248	Robot Monster	Sci-Fi		
1953	0046521	Les vitelloni	Comedy	Drama	
1953	0046712	Anatahan	Drama	War	
1953	0046004	Le petit fugitif	Drama	Family	
1953	0045981	Quand tu liras cette lettre	Drama		
1953	0046478	Les contes de la lune vague après la pluie	Drama	Fantasy	War
1952	0044672	Sous le plus grand chapiteau du monde	Drama	Family	Romance
1952	0045162	Les neiges du Kilimandjaro	Adventure	Drama	Romance
1952	0044926	Moulin Rouge	Biography	Drama	Music
1952	0045061	L'homme tranquille	Comedy	Drama	Romance
1952	0044706	Le train sifflera trois fois	Action	Drama	Thriller
1952	0045152	Chantons sous la pluie	Comedy	Musical	Romance
1952	0045197	Robin des Bois et ses joyeux compagnons	Action	Adventure	Family
1952	0045339	Le monde lui appartient	Action	Adventure	History
1952	0044907	La vie de Jean Valjean	Adventure	Drama	History
1952	0044750	Invasion, U.S.A.	Drama	Sci-Fi	War
1952	0044837	Les feux de la rampe	Drama	Music	Romance
1952	0044608	L'intrépide	Comedy		
1952	0045274	Umberto D.	Drama		
1952	0044741	Vivre	Drama		
1952	0043686	Jeux interdits	Drama	War	
1951	0043949	Quo Vadis	Biography	Drama	History
1951	0044081	Un tramway nommé désir	Drama		
1951	0044079	L'inconnu du Nord-Express	Crime	Film-Noir	Thriller
1951	0043278	Un Américain à Paris	Drama	Musical	Romance
1951	0043338	Le gouffre aux chimères	Drama	Film-Noir	
1951	0043370	Call Me Mister	Musical		
1951	0043795	Meet Me After the Show	Comedy	Music	Musical
1951	0043882	Sur la Riviera	Comedy	Musical	
1951	0043912	Pékin-Express	Action	Drama	Film-Noir
1951	0043595	La flamme du passé	Comedy	Romance	
1951	0043265	La reine africaine	Adventure	Drama	Romance
1951	0043747	La Rivière de la mort	Western		
1951	0044103	Les contes d'Hoffmann	Fantasy	Music	Musical
1951	0044876	L'homme au complet blanc	Comedy	Drama	Sci-Fi
1950	0042332	Cendrillon	Animation	Family	Fantasy
1950	0042200	Annie, la reine du cirque	Biography	Comedy	Musical
1950	0042727	C'étaient des hommes	Drama		
1950	0042393	Destination... Lune!	Adventure	Drama	Sci-Fi
1950	0042788	Les forbans de la nuit	Crime	Film-Noir	Mystery
1950	0043044	Trois petits mots	Biography	Comedy	Musical
1950	0042447	Propre à rien	Comedy	Musical	Western
1950	0043150	Taxi, s'il vous plait	Comedy	Drama	Romance
1950	0042735	L'histoire des Miniver	Drama		
1950	0043116	La rue de la gaieté	Musical		
1950	0042376	L'esclave du gang	Crime	Drama	Film-Noir
1950	0042876	Rashômon	Crime	Drama	Mystery
1950	0042192	Ève	Drama		
1949	0041838	Samson et Dalila	Adventure	Drama	History
1949	0041163	Bastogne	Action	Drama	History
1949	0041507	Amour poste restante	Comedy	Musical	Romance
1949	0041673	Ma bonne amie Irma	Comedy	Musical	Romance
1949	0041746	L'héritage de la chair	Drama		
1949	0041767	Échec à Borgia	Adventure	Drama	History
1949	0041373	Boulevard des passions	Drama	Film-Noir	Romance
1949	0041165	Mamzelle Mitraillette	Comedy	Western	
1949	0041959	Le troisième homme	Film-Noir	Mystery	Thriller
1949	0041800	Rendez-vous de juillet	Comedy	Drama	
1948	0040725	Les chaussons rouges	Drama	Music	Romance
1948	0040806	La fosse aux serpents	Drama	Mystery	
1948	0040308	Parade de printemps	Musical	Romance	
1948	0040897	Le trésor de la Sierra Madre	Adventure	Drama	Western
1948	0040068	Deux nigauds contre Frankenstein	Comedy	Fantasy	Horror
1948	0040694	Le pirate	Adventure	Comedy	Musical
1948	0040798	L'homme aux lunettes d'écaille	Drama	Film-Noir	Mystery
1948	0040869	La dame au manteau d'hermine	Comedy	Fantasy	Musical
1948	0040109	Arc de triomphe	Drama	Romance	War
1948	0040522	Le voleur de bicyclette	Drama		
1948	0039220	Le gang des tueurs	Crime	Drama	Film-Noir
1948	0040338	Première désillusion	Drama	Film-Noir	Mystery
1948	0040682	Les parents terribles	Drama		
1947	0039391	Ambre	Adventure	Drama	History
1947	0039428	Les anneaux d'or	Adventure	Romance	War
1947	0039337	L'etoile des étoiles	Comedy	Fantasy	Musical
1947	0039776	En route vers Rio	Adventure	Comedy	Musical
1947	0039819	L'Extravagante Miss Pilgrim	Comedy	Musical	Romance
1947	0039628	Le Miracle sur la 34ème rue	Comedy	Drama	Family
1947	0039966	Vivre en paix	Drama	War	Comedy
1947	0039531	Mac Coy aux poings d'or	Drama		
1947	0039725	Possédée	Crime	Drama	Film-Noir
1947	0039286	Feux croisés	Crime	Drama	Film-Noir
1947	0039636	Le deuil sied à Électre	Drama		
1947	0039631	Monsieur Verdoux	Comedy	Crime	Drama
1947	0039739	Quai des Orfèvres	Crime	Drama	
1947	0039155	Antoine et Antoinette	Comedy	Drama	
1947	0040525	La dame de Shanghai	Crime	Drama	Film-Noir
1947	0040481	Il pleut toujours le dimanche	Crime	Drama	
1946	0038969	Mélodie du sud	Animation	Comedy	Family
1946	0036868	Les plus belles années de notre vie	Drama	Romance	War
1946	0038499	Duel au soleil	Drama	Romance	Western
1946	0038787	Les enchaînés	Drama	Film-Noir	Romance
1946	0038854	Le facteur sonne toujours deux fois	Crime	Drama	Film-Noir
1946	0039035	La pluie qui chante	Biography	Musical	
1946	0039111	Jody et le faon	Drama	Family	Western
1946	0038321	Badman's Territory	Western		
1946	0039041	Demain viendra toujours	Drama	Romance	War
1946	0039110	Sans réserve	Comedy	Romance	
1946	0038326	Le fils de Robin des Bois	Action	Adventure	Family
1946	0038369	Le dahlia bleu	Crime	Film-Noir	Mystery
1946	0039053	Two Guys from Milwaukee	Comedy		
1946	0038622	Humoresque	Drama	Music	Romance
1946	0038348	La belle et la bête	Drama	Fantasy	Romance
1946	0038824	Panique	Drama		
1945	0040603	Les fausses pudeurs	Drama		
1945	0037536	Les cloches de Sainte-Marie	Drama		
1945	0038239	Week-end au Waldorf	Comedy	Drama	Musical
1945	0037884	Le poison	Drama	Film-Noir	
1945	0039116	Ziegfeld Follies	Comedy	Musical	
1945	0038109	La maison du docteur Edwardes	Film-Noir	Mystery	Romance
1945	0037644	Dillinger, l'ennemi public n°1	Biography	Crime	Drama
1945	0037604	L'horloge	Drama	Romance	
1945	0037638	Détour	Crime	Drama	Film-Noir
1944	0036872	La route semée d'étoiles	Comedy	Drama	Music
1944	0037059	Le chant du Missouri	Comedy	Drama	Family
1944	0036775	Assurance sur la mort	Crime	Drama	Film-Noir
1944	0037465	Wilson	Biography	Drama	History
1943	0036430	This Is the Army	Comedy	Musical	War
1943	0035896	Pour qui sonne le glas	Adventure	Drama	History
1943	0036969	Jane Eyre	Drama	Romance	
1943	0035942	Girl Crazy	Comedy	Musical	Romance
1943	0035749	L'île aux plaisirs	Comedy	Musical	
1943	0036261	Le fantôme de l'opéra	Drama	Horror	Music
1943	0036406	Rosie l'endiablée	Musical		
1943	0035982	Hello Frisco, Hello	Comedy	Musical	Romance
1943	0034856	Les enfants d'Hitler	Drama	Romance	
1943	0036414	Le triomphe de Tarzan	Action	Adventure	War
1943	0036244	L'étrange incident	Drama	Western	
1943	0037219	The Return of the Vampire	Drama	Horror	
1943	0036055	Les rois de la blague	Comedy	Musical	
1943	0035753	Le corbeau	Crime	Drama	Mystery
1942	0034492	Bambi	Animation	Drama	Family
1942	0035093	Madame Miniver	Drama	Romance	War
1942	0035575	La glorieuse parade	Biography	Drama	Musical
1942	0035238	Prisonniers du passé	Drama	Romance	
1942	0035019	Uniformes et jupon court	Comedy	Romance	
1942	0034746	Pour moi et ma mie	Musical	Romance	War
1942	0034587	La féline	Fantasy	Horror	Thriller
1942	0034928	Le livre de la jungle	Action	Adventure	Family
1942	0035272	La folle histoire de Roxie Hart	Comedy	Crime	Romance
1942	0035447	To the Shores of Tripoli	Drama	Romance	War
1942	0034465	Les mille et une nuits	Action	Adventure	Comedy
1942	0035262	En route pour le Maroc	Adventure	Comedy	Family
1942	0034593	La pagode en flammes	Drama		
1942	0035746	Le commando frappe à l'aube	Drama	History	War
1942	0034583	Casablanca	Drama	Romance	War
1942	0034522	Le cygne noir	Action	Adventure	Drama
1942	0035151	Lune de miel mouvementée	Adventure	Comedy	Drama
1942	0033379	The Bashful Bachelor	Comedy		
1942	0035583	O toi ma charmante!	Comedy	Musical	Romance
1942	0034780	La maison de mes rêves	Comedy		
1941	0034167	Sergent York	Biography	Drama	History
1941	0033726	Franc jeu	Comedy	Crime	Drama
1941	0034248	Soupçons	Mystery	Thriller	
1941	0033436	Deux nigauds soldats	Comedy	Musical	War
1941	0034485	Débuts à Broadway	Comedy	Musical	Romance
1941	0033563	Dumbo, l'éléphant volant	Animation	Drama	Family
1941	0033467	Citizen Kane	Drama	Mystery	
1941	0034328	La femme aux deux visages	Comedy	Romance	
1941	0034091	Les secrets de Walt Disney	Animation	Comedy	Family
1941	0033957	No Greater Sin	Drama		
1940	0032910	Pinocchio	Animation	Comedy	Family
1940	0032455	Fantasia	Animation	Family	Fantasy
1940	0032273	La fièvre du pétrole	Adventure	Drama	Romance
1940	0032976	Rebecca	Drama	Mystery	Romance
1940	0032762	Le signe de Zorro	Action	Adventure	Romance
1940	0032484	Correspondant 17	Action	Romance	Thriller
1940	0033124	Swiss Family Robinson	Adventure		
1940	0033117	Suzanne et ses idées	Drama	Comedy	
1940	0032599	La dame du vendredi	Comedy	Drama	Romance
1940	0033152	Le voleur de Bagdad	Adventure	Family	Fantasy
1940	0033045	Rendez-vous	Comedy	Drama	Romance
1940	0032981	L'aventure d'une nuit	Comedy	Drama	Romance
1940	0032286	Brother Rat and a Baby	Comedy		
1940	0032551	Les raisins de la colère	Drama	History	
1940	0032575	Il épouse sa femme	Comedy		
1940	0032384	De Mayerling à Sarajevo	Drama		
1939	0031381	Autant en emporte le vent	Drama	History	Romance
1939	0032138	Le magicien d'Oz	Adventure	Family	Fantasy
1939	0031679	Mr. Smith au sénat	Comedy	Drama	
1939	0031455	Quasimodo	Drama	Horror	Romance
1939	0032143	Femmes	Comedy	Drama	
1939	0032007	Tarzan trouve un fils	Action	Adventure	Family
1939	0031725	Ninotchka	Comedy	Romance	
1939	0031983	La grande farandole	Biography	Drama	Musical
1939	0031252	Sur la piste des Mohawks	Drama	History	Romance
1939	0031397	Les voyages de Gulliver	Animation	Adventure	Comedy
1939	0031336	Quatre jeunes femmes	Drama	Romance	
1939	0031225	Femme ou démon	Comedy	Western	
1939	0031393	The Great Victor Herbert	Biography	Music	Musical
1939	0031996	Swanee River	Biography	Drama	Musical
1939	0031074	Balalaika	Musical	Romance	
1939	0031517	Judge Hardy and Son	Comedy		
1939	0031282	Divorcé malgré lui	Comedy	Drama	
1939	0032636	Invisible Stripes	Crime	Drama	Film-Noir
1939	0031012	On Dress Parade	Drama		
1939	0032963	Raffles, gentleman cambrioleur	Adventure	Comedy	Crime
1938	0030993	Vous ne l'emporterez pas avec vous	Comedy	Drama	Romance
1938	0029843	Les aventures de Robin des Bois	Action	Adventure	Romance
1938	0030637	Pygmalion	Comedy	Drama	Romance
1938	0030631	Le professeur Schnock	Comedy		
1938	0030651	Radio City Revels	Comedy	Musical	Romance
1938	0030643	Le quai des brumes	Crime	Drama	Romance
1937	0029583	Blanche Neige et les sept nains	Animation	Family	Fantasy
1937	0029516	Saratoga	Drama	Comedy	Romance
1937	0029606	Une étoile est née	Drama		
1937	0029347	Deanna et ses boys	Comedy	Drama	Music
1937	0029608	Stella Dallas	Drama	Romance	
1937	0029377	La vie privée du tribun	Biography	Drama	Romance
1937	0028739	Marie Walewska	Drama	History	Romance
1937	0028578	Annapolis Salute	Drama	Romance	
1937	0028950	La grande illusion	Drama	War	
1937	0029453	Pépé le Moko	Crime	Drama	Romance
1937	0028957	Green Fields	Comedy	Romance	
1936	0028373	Trois jeunes filles à la page	Comedy	Musical	Romance
1936	0028063	Tourbillon blanc	Comedy	Music	Romance
1936	0027690	L'enchanteresse	Drama	History	
1936	0027969	Soupe au lait	Comedy		
1936	0028683	Le roman de Marguerite Gautier	Drama	Romance	
1936	0027914	Loufoque et Cie	Comedy	Fantasy	Romance
1936	0027951	Mayerling	Drama	Romance	
1936	0028163	Red River Valley	Action	Music	Western
1936	0027977	Les temps modernes	Comedy	Drama	Family
1936	0027478	Le crime de Monsieur Lange	Comedy	Crime	Drama
1935	0027125	Le danseur du dessus	Comedy	Musical	Romance
1935	0026787	La femme de sa vie	Comedy	Romance	
1935	0027139	Tumbling Tumbleweeds	Western		
1935	0026720	Le cavalier miracle	Action	Comedy	Western
1935	0026071	Anna Karenine	Drama	Romance	
1935	0027200	Westward Ho	Drama	History	Western
1935	0026705	Le roman d'un chanteur	Drama	Musical	Romance
1934	0025316	New York - Miami	Comedy	Romance	
1934	0025907	L'île au trésor	Adventure	Family	
1934	0025617	Le voile des illusions	Drama	Romance	
1934	0025948	Viva Villa!	Biography	Western	
1934	0024961	Patte de chat	Comedy		
1934	0024894	Le chat noir	Adventure	Crime	Horror
1934	0025384	Let's Try Again	Drama		
1933	0024216	King Kong, la huitième merveille du monde	Adventure	Horror	Sci-Fi
1933	0023876	Cavalcade	Drama	Romance	War
1933	0024166	Je ne suis pas un ange	Comedy	Musical	Romance
1933	0024034	42ème rue	Comedy	Musical	Romance
1933	0024548	Lady Lou	Comedy	Drama	History
1933	0028755	Damaged Lives	Drama		
1933	0024593	Le fils de Kong	Adventure	Comedy	
1933	0024433	Peg o' My Heart	Drama	Romance	
1933	0024067	Going Hollywood	Musical	Romance	
1933	0024481	La reine Christine	Biography	Drama	History
1933	0024539	Secrets	Drama	Western	
1932	0023458	Shanghaï Express	Adventure	Drama	Romance
1932	0022854	Emma	Drama		
1932	0023241	Silence... on tourne!	Comedy	Family	Romance
1932	0022958	Grand Hôtel	Drama	Romance	
1932	0023238	La chasse du comte Zaroff	Action	Adventure	Thriller
1932	0022641	Comme tu me veux	Drama		
1932	0022660	La bête de la cité	Crime	Drama	Film-Noir
1932	0023293	Une soirée étrange	Comedy	Horror	Thriller
1932	0022877	Fanny	Comedy	Drama	
1931	0021884	Frankenstein	Drama	Horror	Sci-Fi
1931	0023196	Mata Hari	Crime	Drama	Romance
1931	0022453	La courtisane	Drama	Romance	
1931	0022001	L'inspiratrice	Drama	Romance	
1931	0022026	Kiki	Musical		
1931	0022100	M le maudit	Crime	Mystery	Thriller
1931	0021749	Les lumières de la ville	Comedy	Drama	Romance
1930	0021483	Tom Sawyer	Adventure	Comedy	Drama
1930	0164686	Ingagi	Action	Adventure	Fantasy
1930	0020629	À l'ouest rien de nouveau	Drama	War	
1930	0020876	À la hauteur!	Comedy		
1930	0020641	Anna Christie	Drama	Romance	
1930	0021281	Raffles, gentleman cambrioleur	Adventure	Crime	Drama
1930	0020999	The Indians Are Coming	Western		
1930	0021310	Romance	Drama	Romance	
1930	0021106	Madame Satan	Musical	Romance	Comedy
1930	0020697	L'ange bleu	Drama	Music	
1930	0021577	L'âge d'or	Comedy	Drama	
1929	0020030	Le masque de fer	Adventure	Drama	History
1929	0020572	Quel phénomène!	Comedy		
1929	0019729	The Broadway Melody	Drama	Musical	Romance
1929	0020479	La mégère apprivoisée	Comedy	Romance	
1929	0020538	Indomptée	Drama		
1929	0020410	Le droit d'aimer	Drama	Romance	
1929	0020589	Wild Orchids	Romance	Drama	
1929	0020062	The Kiss	Romance	Drama	
1929	0019776	Têtes brûlées	Comedy	Musical	
1929	0020198	L'île mystérieuse	Adventure	Romance	Sci-Fi
1929	0018737	Loulou	Crime	Drama	Romance
1928	0019388	Le fou chantant	Musical	Drama	
1928	0019332	The Road to Ruin	Drama		
1928	0020223	L'arche de Noé	Drama	War	
1928	0019096	Lights of New York	Crime	Drama	
1928	0019344	Faiblesse humaine	Drama		
1928	0019563	Le talion	Drama	Mystery	
1928	0019591	Intrigues	Drama		
1928	0019237	Les nouvelles vierges	Drama		
1928	0019195	La belle ténébreuse	Drama	Romance	
1928	0018836	The Divine Woman	Drama	Romance	
1928	0019254	La passion de Jeanne d'Arc	Biography	Drama	History
1927	0018037	Le chanteur de jazz	Drama	Music	Musical
1927	0018578	Les ailes	Drama	Romance	War
1927	0018183	La petite vendeuse	Comedy	Romance	
1927	0018054	Le roi des rois	Biography	Drama	History
1927	0018379	L'heure suprême	Drama	Romance	
1927	0017136	Metropolis	Drama	Sci-Fi	
1927	0018038	L'insurgé	Western		
1927	0017750	Chicago	Comedy	Crime	Drama
1927	0018107	Anna Karenine	Drama	Romance	
1927	0018566	Le roman de Manon	History	Romance	
1927	0019553	Quand la chair succombe	Drama		
1927	0018526	Les nuits de Chicago	Crime	Drama	Film-Noir
1927	0018051	Le petit frère	Comedy	Drama	Family
1927	0018129	La flamme d'amour	Drama		
1927	0018515	Two Arabian Knights	Comedy	Romance	Adventure
1927	0018113	Sunya	Drama		
1927	0018118	The Loves of Carmen	Drama	Romance	
1927	0017860	Le bel âge	Comedy		
1927	0018211	Now We're in the Air	Comedy		
1927	0018179	Monsieur Wu	Drama	Romance	
