year	imdbId	title	originalTitle	genre1	genre2	genre3	boxOffice	rank	category	winner
1964	56085	La conquête de l'Ouest	How the West Was Won	Western			378045000	1	Best Picture	false
1964	57590	Tom Jones: de l'alcôve à la potence	Tom Jones	Adventure	Comedy	History	305688000	3	Best Adapted Screenplay	true
1964	57163	Le plus sauvage d'entre tous	Hud	Drama			81300000	14	Best Adapted Screenplay	false
1964	56085	La conquête de l'Ouest	How the West Was Won	Western			378045000	1	Best Original Screenplay	true
1964	56801	Huit et demi	8½	Drama			412109	28	Best Original Screenplay	false
1963	56197	Le jour le plus long	The Longest Day	Action	Drama	History	322184000	3	Best Cinematography	true
1963	56592	Du silence et des ombres...	To Kill a Mockingbird	Crime	Drama		108189931	10	Best Cinematography	false
1963	56687	Qu'est-il arrivé à Baby Jane?	What Ever Happened to Baby Jane?	Drama	Horror	Thriller	33372000	14	Best Cinematography	false
1963	56172	Lawrence d'Arabie	Lawrence of Arabia	Adventure	Biography	Drama	369350946	2	Best Cinematography	true
1963	56048	Gypsy, Venus de Broadway	Gypsy	Biography	Comedy	Drama	107185920	11	Best Cinematography	false
1963	56059	Hatari!	Hatari!	Action	Adventure	Drama	115360000	9	Best Cinematography	false
1963	56700	Le monde merveilleux des contes de Grimm	The Wonderful World of the Brothers Grimm	Animation	Adventure	Biography	116760800	8	Best Cinematography	false
1963	56264	Les révoltés du Bounty	Mutiny on the Bounty	Adventure	Drama	History	112723200	10	Best Cinematography	false
1963	56172	Lawrence d'Arabie	Lawrence d'Arabie	Adventure	Biography	Drama	369350946	2	Best Directing	true
1963	56592	Du silence et des ombres...	Du silence et des ombres...	Crime	Drama		108189931	10	Best Directing	false
1963	56197	Le jour le plus long	The Longest Day	Action	Drama	History	322184000	3	Best Visual Effects	true
1963	56264	Les révoltés du Bounty	Mutiny on the Bounty	Adventure	Drama	History	112723200	10	Best Visual Effects	false
1963	56172	Lawrence d'Arabie	Lawrence of Arabia	Adventure	Biography	Drama	369350946	2	Best Picture	true
1963	56592	Du silence et des ombres...	To Kill a Mockingbird	Crime	Drama		108189931	10	Best Picture	false
1963	56197	Le jour le plus long	The Longest Day	Action	Drama	History	322184000	3	Best Picture	false
1963	56262	Le marchand de fanfares	The Music Man	Comedy	Musical	Romance	123219691	6	Best Picture	false
1963	56264	Les révoltés du Bounty	Mutiny on the Bounty	Adventure	Drama	History	112723200	10	Best Picture	false
1963	56592	Du silence et des ombres...	To Kill a Mockingbird	Crime	Drama		108189931	10	Best Adapted Screenplay	true
1963	56172	Lawrence d'Arabie	Lawrence of Arabia	Adventure	Biography	Drama	369350946	2	Best Adapted Screenplay	false
1963	56193	Lolita	Lolita	Crime	Drama	Romance	76220000	12	Best Adapted Screenplay	false
1963	54632	L'année dernière à Marienbad	L'année dernière à Marienbad	Drama	Mystery		1181459	18	Best Original Screenplay	false
1963	56575	Un soupçon de vison	That Touch of Mink	Comedy	Romance		120542325	7	Best Original Screenplay	false
1962	55031	Jugement à Nuremberg	Judgment at Nuremberg	Drama	War		50100000	13	Best Cinematography	false
1962	54594	Monte là-dessus	The Absent Minded Professor	Comedy	Family	Sci-Fi	211934748	5	Best Cinematography	false
1962	55256	Un, deux, trois	One, Two, Three	Comedy			33400000	13	Best Cinematography	false
1962	55614	West Side Story	West Side Story	Crime	Drama	Musical	364534463	2	Best Cinematography	true
1962	54885	Flower Drum Song	Flower Drum Song	Comedy	Musical	Romance	91015000	9	Best Cinematography	false
1962	55614	West Side Story	West Side Story	Crime	Drama	Musical	364534463	2	Best Directing	true
1962	53779	La dolce vita	La dolce vita	Comedy	Drama		162958600	4	Best Directing	false
1962	54953	Les canons de Navarone	Les canons de Navarone	Action	Adventure	Drama	241315000	3	Best Directing	false
1962	55031	Jugement à Nuremberg	Jugement à Nuremberg	Drama	War		50100000	13	Best Directing	false
1962	54953	Les canons de Navarone	The Guns of Navarone	Action	Adventure	Drama	241315000	3	Best Visual Effects	true
1962	54594	Monte là-dessus	The Absent Minded Professor	Comedy	Family	Sci-Fi	211934748	5	Best Visual Effects	false
1962	55614	West Side Story	West Side Story	Crime	Drama	Musical	364534463	2	Best Picture	true
1962	55031	Jugement à Nuremberg	Judgment at Nuremberg	Drama	War		50100000	13	Best Picture	false
1962	54953	Les canons de Navarone	The Guns of Navarone	Action	Adventure	Drama	241315000	3	Best Picture	false
1962	55031	Jugement à Nuremberg	Judgment at Nuremberg	Drama	War		50100000	13	Best Adapted Screenplay	true
1962	54698	Diamants sur canapé	Breakfast at Tiffany's	Comedy	Drama	Romance	66800000	12	Best Adapted Screenplay	false
1962	54953	Les canons de Navarone	The Guns of Navarone	Action	Adventure	Drama	241315000	3	Best Adapted Screenplay	false
1962	55614	West Side Story	West Side Story	Crime	Drama	Musical	364534463	2	Best Adapted Screenplay	false
1962	55471	La fièvre dans le sang	Splendor in the Grass	Drama	Romance		72812000	12	Best Original Screenplay	true
1962	53779	La dolce vita	La dolce vita	Comedy	Drama		162958600	4	Best Original Screenplay	false
1962	55100	Un pyjama pour deux	Lover Come Back	Comedy	Drama	Romance	141432041	6	Best Original Screenplay	false
1961	53604	La garçonnière	The Apartment	Comedy	Drama	Romance	156798000	6	Best Cinematography	false
1961	54215	Psychose	Psycho	Horror	Mystery	Thriller	269760000	2	Best Cinematography	false
1961	54331	Spartacus	Spartacus	Adventure	Biography	Drama	252900000	3	Best Cinematography	true
1961	53580	Alamo	The Alamo	Adventure	Drama	History	145526516	7	Best Cinematography	false
1961	53804	Exodus	Exodus	Action	Drama	History	159883380	5	Best Cinematography	false
1961	53622	La Vénus au vison	BUtterfield 8	Drama			138779709	8	Best Cinematography	false
1961	54172	Pépé	Pepe	Comedy	Musical		80928000	14	Best Cinematography	false
1961	53604	La garçonnière	La garçonnière	Comedy	Drama	Romance	156798000	6	Best Directing	true
1961	54215	Psychose	Psychose	Horror	Mystery	Thriller	269760000	2	Best Directing	false
1961	54198	Jamais le dimanche	Jamais le dimanche	Comedy	Drama	Romance	67440000	14	Best Directing	false
1961	54387	La machine à explorer le temps	The Time Machine	Adventure	Romance	Sci-Fi	29587614	21	Best Visual Effects	true
1961	53604	La garçonnière	The Apartment	Comedy	Drama	Romance	156798000	6	Best Picture	true
1961	53580	Alamo	The Alamo	Adventure	Drama	History	145526516	7	Best Picture	false
1961	53793	Elmer Gantry, le charlatan	Elmer Gantry	Drama			95562480	12	Best Picture	false
1961	53793	Elmer Gantry, le charlatan	Elmer Gantry	Drama			95562480	12	Best Adapted Screenplay	true
1961	53604	La garçonnière	The Apartment	Comedy	Drama	Romance	156798000	6	Best Original Screenplay	true
1961	52893	Hiroshima mon amour	Hiroshima mon amour	Drama	Romance		744369	22	Best Original Screenplay	false
1961	54198	Jamais le dimanche	Pote tin Kyriaki	Comedy	Drama	Romance	67440000	14	Best Original Screenplay	false
1960	52738	Le journal d'Anne Frank	The Diary of Anne Frank	Biography	Drama	Family	42669140	16	Best Cinematography	true
1960	52561	Autopsie d'un meurtre	Anatomy of a Murder	Crime	Drama	Mystery	101269000	12	Best Cinematography	false
1960	53291	Certains l'aiment chaud	Some Like It Hot	Comedy	Romance		212750000	3	Best Cinematography	false
1960	52618	Ben-Hur	Ben-Hur	Adventure	Drama	History	635697000	1	Best Cinematography	true
1960	53131	Au risque de se perdre	The Nun's Story	Drama			108928000	9	Best Cinematography	false
1960	53182	Porgy and Bess	Porgy and Bess	Drama	Musical	Romance	29785000	18	Best Cinematography	false
1960	52618	Ben-Hur	Ben-Hur	Adventure	Drama	History	635697000	1	Best Directing	true
1960	53291	Certains l'aiment chaud	Certains l'aiment chaud	Comedy	Romance		212750000	3	Best Directing	false
1960	53131	Au risque de se perdre	Au risque de se perdre	Drama			108928000	9	Best Directing	false
1960	52738	Le journal d'Anne Frank	Le journal d'Anne Frank	Biography	Drama	Family	42669140	16	Best Directing	false
1960	53226	Les chemins de la haute ville	Les chemins de la haute ville	Drama	Romance		20424000	18	Best Directing	false
1960	52618	Ben-Hur	Ben-Hur	Adventure	Drama	History	635697000	1	Best Visual Effects	true
1960	52948	Voyage au centre de la terre	Journey to the Center of the Earth	Adventure	Family	Fantasy	85100000	15	Best Visual Effects	false
1960	52618	Ben-Hur	Ben-Hur	Adventure	Drama	History	635697000	1	Best Picture	true
1960	53131	Au risque de se perdre	The Nun's Story	Drama			108928000	9	Best Picture	false
1960	52561	Autopsie d'un meurtre	Anatomy of a Murder	Crime	Drama	Mystery	101269000	12	Best Picture	false
1960	52738	Le journal d'Anne Frank	The Diary of Anne Frank	Biography	Drama	Family	42669140	16	Best Picture	false
1960	53226	Les chemins de la haute ville	Room at the Top	Drama	Romance		20424000	18	Best Picture	false
1960	53226	Les chemins de la haute ville	Room at the Top	Drama	Romance		20424000	18	Best Adapted Screenplay	true
1960	53131	Au risque de se perdre	The Nun's Story	Drama			108928000	9	Best Adapted Screenplay	false
1960	52561	Autopsie d'un meurtre	Anatomy of a Murder	Crime	Drama	Mystery	101269000	12	Best Adapted Screenplay	false
1960	52618	Ben-Hur	Ben-Hur	Adventure	Drama	History	635697000	1	Best Adapted Screenplay	false
1960	53291	Certains l'aiment chaud	Some Like It Hot	Comedy	Romance		212750000	3	Best Adapted Screenplay	false
1960	53172	Confidences sur l'oreiller	Pillow Talk	Comedy	Romance		159562500	5	Best Original Screenplay	true
1960	53125	La mort aux trousses	North by Northwest	Adventure	Mystery	Thriller	112970250	8	Best Original Screenplay	false
1960	53143	Opération jupons	Operation Petticoat	Comedy	Romance	War	198283000	4	Best Original Screenplay	false
1959	52415	Le bal des maudits	The Young Lions	Action	Drama	War	86253600	3	Best Cinematography	false
1959	52182	Tables séparées	Separate Tables	Drama	Romance		64084000	4	Best Cinematography	false
1959	51459	La chatte sur un toit brûlant	Cat on a Hot Tin Roof	Drama			152159005	2	Best Cinematography	false
1959	51383	Ma tante	Auntie Mame	Comedy	Drama	Romance	201778000	1	Best Cinematography	false
1959	52225	South Pacific	South Pacific	Musical	Romance	War	318688000	1	Best Cinematography	false
1959	51459	La chatte sur un toit brûlant	La chatte sur un toit brûlant	Drama			152159005	2	Best Directing	false
1959	52303	La dernière torpille	Torpedo Run	Drama	War		9915700	11	Best Visual Effects	false
1959	51459	La chatte sur un toit brûlant	Cat on a Hot Tin Roof	Drama			152159005	2	Best Picture	false
1959	51383	Ma tante	Auntie Mame	Comedy	Drama	Romance	201778000	1	Best Picture	false
1959	52182	Tables séparées	Separate Tables	Drama	Romance		64084000	4	Best Picture	false
1959	51459	La chatte sur un toit brûlant	Cat on a Hot Tin Roof	Drama			152159005	2	Best Adapted Screenplay	false
1959	52182	Tables séparées	Separate Tables	Drama	Romance		64084000	4	Best Adapted Screenplay	false
1959	52190	La vallée de la poudre	The Sheepman	Western			13293100	11	Best Original Screenplay	false
1958	50212	Le pont de la rivière Kwaï	The Bridge on the River Kwai	Adventure	Drama	War	391597760	1	Best Cinematography	true
1958	50839	Les plaisirs de l'enfer	Peyton Place	Drama	Romance		223232000	3	Best Cinematography	false
1958	50933	Sayonara	Sayonara	Drama	Romance		229336000	2	Best Cinematography	false
1958	50212	Le pont de la rivière Kwaï	Le pont de la rivière Kwaï	Adventure	Drama	War	391597760	1	Best Directing	true
1958	51201	Témoin à charge	Témoin à charge	Crime	Drama	Mystery	71286000	8	Best Directing	false
1958	50933	Sayonara	Sayonara	Drama	Romance		229336000	2	Best Directing	false
1958	50839	Les plaisirs de l'enfer	Les plaisirs de l'enfer	Drama	Romance		223232000	3	Best Directing	false
1958	50083	Douze hommes en colère	Douze hommes en colère	Drama			38019200	11	Best Directing	false
1958	50212	Le pont de la rivière Kwaï	The Bridge on the River Kwai	Adventure	Drama	War	391597760	1	Best Picture	true
1958	50083	Douze hommes en colère	12 Angry Men	Drama			38019200	11	Best Picture	false
1958	50839	Les plaisirs de l'enfer	Peyton Place	Drama	Romance		223232000	3	Best Picture	false
1958	50933	Sayonara	Sayonara	Drama	Romance		229336000	2	Best Picture	false
1958	51201	Témoin à charge	Witness for the Prosecution	Crime	Drama	Mystery	71286000	8	Best Picture	false
1958	50212	Le pont de la rivière Kwaï	The Bridge on the River Kwai	Adventure	Drama	War	391597760	1	Best Adapted Screenplay	true
1958	50083	Douze hommes en colère	12 Angry Men	Drama			38019200	11	Best Adapted Screenplay	false
1958	50839	Les plaisirs de l'enfer	Peyton Place	Drama	Romance		223232000	3	Best Adapted Screenplay	false
1958	50933	Sayonara	Sayonara	Drama	Romance		229336000	2	Best Adapted Screenplay	false
1958	46521	Les vitelloni	I vitelloni	Comedy	Drama		854071	15	Best Original Screenplay	false
1957	49778	Marqué par la haine	Somebody Up There Likes Me	Biography	Drama	Sport	17177550	17	Best Cinematography	true
1957	48973	La poupée de chair	Baby Doll	Drama			20631000	16	Best Cinematography	false
1957	49291	Plus dure sera la chute	The Harder They Fall	Drama	Film-Noir	Sport	12109500	17	Best Cinematography	false
1957	48960	Le tour du monde en 80 jours	Around the World in 80 Days	Adventure	Comedy	Family	376740000	2	Best Cinematography	true
1957	49934	Guerre et paix	War and Peace	Drama	Romance	War	112125000	6	Best Cinematography	false
1957	49408	Le roi et moi	The King and I	Biography	Drama	Musical	191061000	4	Best Cinematography	false
1957	49833	Les dix commandements	The Ten Commandments	Adventure	Drama		840847800	1	Best Cinematography	false
1957	49261	Géant	Géant	Drama	Western		313950000	3	Best Directing	true
1957	49934	Guerre et paix	Guerre et paix	Drama	Romance	War	112125000	6	Best Directing	false
1957	48960	Le tour du monde en 80 jours	Le tour du monde en 80 jours	Adventure	Comedy	Family	376740000	2	Best Directing	false
1957	49408	Le roi et moi	Le roi et moi	Biography	Drama	Musical	191061000	4	Best Directing	false
1957	49233	La loi du Seigneur	La loi du Seigneur	Drama	Romance	War	71760000	9	Best Directing	false
1957	49833	Les dix commandements	The Ten Commandments	Adventure	Drama		840847800	1	Best Visual Effects	true
1957	49223	Planète interdite	Forbidden Planet	Action	Adventure	Sci-Fi	26910000	16	Best Visual Effects	false
1957	48960	Le tour du monde en 80 jours	Around the World in 80 Days	Adventure	Comedy	Family	376740000	2	Best Picture	true
1957	49261	Géant	Giant	Drama	Western		313950000	3	Best Picture	false
1957	49233	La loi du Seigneur	Friendly Persuasion	Drama	Romance	War	71760000	9	Best Picture	false
1957	49408	Le roi et moi	The King and I	Biography	Drama	Musical	191061000	4	Best Picture	false
1957	49833	Les dix commandements	The Ten Commandments	Adventure	Drama		840847800	1	Best Picture	false
1957	49388	Julie	Julie	Crime	Drama	Film-Noir	12692550	17	Best Original Screenplay	false
1956	47885	Graine de violence	Blackboard Jungle	Crime	Drama		49056840	8	Best Cinematography	false
1956	48728	La main au collet	To Catch a Thief	Mystery	Romance	Thriller	81112500	8	Best Cinematography	true
1956	48140	Blanches colombes et vilains messieurs	Guys and Dolls	Comedy	Crime	Musical	120510000	4	Best Cinematography	false
1956	48316	La colline de l'adieu	Love Is a Many-Splendored Thing	Biography	Drama	Romance	37080000	8	Best Cinematography	false
1956	47849	Un homme est passé	Un homme est passé	Crime	Drama	Mystery	18224820	9	Best Directing	false
1956	46806	Les ponts de Toko-Ri	The Bridges at Toko-Ri	Drama	Romance	War	43569000	8	Best Visual Effects	true
1956	48538	La mousson	The Rains of Ranchipur	Adventure	Drama	Romance	24102000	9	Best Visual Effects	false
1956	48316	La colline de l'adieu	Love Is a Many-Splendored Thing	Biography	Drama	Romance	37080000	8	Best Picture	false
1956	48380	Permission jusqu'à l'aube	Mister Roberts	Comedy	Drama	War	196524000	2	Best Picture	false
1956	47885	Graine de violence	Blackboard Jungle	Crime	Drama		49056840	8	Best Adapted Screenplay	false
1956	47849	Un homme est passé	Bad Day at Black Rock	Crime	Drama	Mystery	18224820	9	Best Adapted Screenplay	false
1956	47956	Condamné au silence	The Court-Martial of Billy Mitchell	Biography	Drama	War	27810000	8	Best Original Screenplay	false
1955	47296	Sur les quais	On the Waterfront	Crime	Drama	Thriller	90240000	7	Best Cinematography	true
1955	46963	La tour des ambitieux	Executive Suite	Drama			25210800	9	Best Cinematography	false
1955	47437	Sabrina	Sabrina	Comedy	Drama	Romance	94000000	6	Best Cinematography	false
1955	47424	Sur la trace du crime	Rogue Cop	Crime	Drama	Film-Noir	13319800	16	Best Cinematography	false
1955	47396	Fenêtre sur cour	Rear Window	Mystery	Thriller		345584542	1	Best Cinematography	false
1955	47296	Sur les quais	Sur les quais	Crime	Drama	Thriller	90240000	7	Best Directing	true
1955	47396	Fenêtre sur cour	Fenêtre sur cour	Mystery	Thriller		345584542	1	Best Directing	false
1955	47437	Sabrina	Sabrina	Comedy	Drama	Romance	94000000	6	Best Directing	false
1955	46672	Vingt mille lieues sous la mer	20,000 Leagues Under the Sea	Adventure	Drama	Family	265080000	3	Best Visual Effects	true
1955	47073	Le démon des eaux troubles	Hell and High Water	Action	Adventure	Drama	25380000	9	Best Visual Effects	false
1955	47296	Sur les quais	On the Waterfront	Crime	Drama	Thriller	90240000	7	Best Picture	true
1955	46816	Ouragan sur le Caine	The Caine Mutiny	Drama	War		204450000	5	Best Picture	false
1955	47396	Fenêtre sur cour	Rear Window	Mystery	Thriller		345584542	1	Best Adapted Screenplay	false
1955	46816	Ouragan sur le Caine	The Caine Mutiny	Drama	War		204450000	5	Best Adapted Screenplay	false
1955	47437	Sabrina	Sabrina	Comedy	Drama	Romance	94000000	6	Best Adapted Screenplay	false
1955	47296	Sur les quais	On the Waterfront	Crime	Drama	Thriller	90240000	7	Best Original Screenplay	true
1954	45793	Tant qu'il y aura des hommes	From Here to Eternity	Drama	Romance	War	285785000	3	Best Cinematography	true
1954	45943	Jules César	Julius Caesar	Biography	Drama	History	18936770	9	Best Cinematography	false
1954	46051	Martin Luther	Martin Luther	Biography	Drama	History	28109999	9	Best Cinematography	false
1954	46250	Vacances romaines	Roman Holiday	Comedy	Romance		46849999	6	Best Cinematography	false
1954	46303	L'homme des vallées perdues	Shane	Drama	Western		187399999	5	Best Cinematography	true
1954	45494	La perle noire	All the Brothers Were Valiant	Adventure	Drama	Romance	18777480	9	Best Cinematography	false
1954	46247	La tunique	The Robe	Drama	History		337320000	2	Best Cinematography	false
1954	45793	Tant qu'il y aura des hommes	Tant qu'il y aura des hommes	Drama	Romance	War	285785000	3	Best Directing	true
1954	46359	Stalag 17	Stalag 17	Comedy	Drama	War	93699999	6	Best Directing	false
1954	46303	L'homme des vallées perdues	L'homme des vallées perdues	Drama	Western		187399999	5	Best Directing	false
1954	46250	Vacances romaines	Vacances romaines	Comedy	Romance		46849999	6	Best Directing	false
1954	46534	La guerre des mondes	The War of the Worlds	Action	Sci-Fi	Thriller	40853200	9	Best Visual Effects	true
1954	45793	Tant qu'il y aura des hommes	From Here to Eternity	Drama	Romance	War	285785000	3	Best Picture	true
1954	45943	Jules César	Julius Caesar	Biography	Drama	History	18936770	9	Best Picture	false
1954	46303	L'homme des vallées perdues	Shane	Drama	Western		187399999	5	Best Picture	false
1954	46247	La tunique	The Robe	Drama	History		337320000	2	Best Picture	false
1954	46250	Vacances romaines	Roman Holiday	Comedy	Romance		46849999	6	Best Picture	false
1954	45793	Tant qu'il y aura des hommes	From Here to Eternity	Drama	Romance	War	285785000	3	Best Adapted Screenplay	true
1954	46303	L'homme des vallées perdues	Shane	Drama	Western		187399999	5	Best Adapted Screenplay	false
1954	46250	Vacances romaines	Roman Holiday	Comedy	Romance		46849999	6	Best Adapted Screenplay	false
1954	46435	Titanic	Titanic	Drama	History	Romance	45959849	8	Best Original Screenplay	true
1954	44953	L'appât	The Naked Spur	Thriller	Western		22703509	9	Best Original Screenplay	false
1954	46398	Sergent la terreur	Take the High Ground!	Drama	War		18440160	9	Best Original Screenplay	false
1953	44391	Les ensorcelés	The Bad and the Beautiful	Drama	Romance		22344480	9	Best Cinematography	true
1953	45061	L'homme tranquille	The Quiet Man	Comedy	Drama	Romance	99592000	4	Best Cinematography	true
1953	44685	Hans Christian Andersen et la danseuse	Hans Christian Andersen	Biography	Family	Musical	123475200	2	Best Cinematography	false
1953	44760	Ivanhoé	Ivanhoe	Adventure	Drama	History	128784633	2	Best Cinematography	false
1953	45162	Les neiges du Kilimandjaro	The Snows of Kilimanjaro	Adventure	Drama	Romance	170392000	2	Best Cinematography	false
1953	45061	L'homme tranquille	L'homme tranquille	Comedy	Drama	Romance	99592000	4	Best Directing	true
1953	44672	Sous le plus grand chapiteau du monde	Sous le plus grand chapiteau du monde	Drama	Family	Romance	339840000	1	Best Directing	false
1953	44706	Le train sifflera trois fois	Le train sifflera trois fois	Action	Drama	Thriller	89208000	5	Best Directing	false
1953	44926	Moulin Rouge	Moulin Rouge	Biography	Drama	Music	111486400	3	Best Directing	false
1953	45039	Capitaine sans loi	Plymouth Adventure	Adventure	Drama	History	18020960	9	Best Visual Effects	true
1953	44672	Sous le plus grand chapiteau du monde	The Greatest Show on Earth	Drama	Family	Romance	339840000	1	Best Picture	true
1953	44760	Ivanhoé	Ivanhoe	Adventure	Drama	History	128784633	2	Best Picture	false
1953	45061	L'homme tranquille	The Quiet Man	Comedy	Drama	Romance	99592000	4	Best Picture	false
1953	44706	Le train sifflera trois fois	High Noon	Action	Drama	Thriller	89208000	5	Best Picture	false
1953	44926	Moulin Rouge	Moulin Rouge	Biography	Drama	Music	111486400	3	Best Picture	false
1953	44391	Les ensorcelés	The Bad and the Beautiful	Drama	Romance		22344480	9	Best Adapted Screenplay	true
1953	44876	L'homme au complet blanc	The Man in the White Suit	Comedy	Drama	Sci-Fi	78021	14	Best Adapted Screenplay	false
1953	45061	L'homme tranquille	The Quiet Man	Comedy	Drama	Romance	99592000	4	Best Adapted Screenplay	false
1953	44706	Le train sifflera trois fois	High Noon	Action	Drama	Thriller	89208000	5	Best Adapted Screenplay	false
1952	44079	L'inconnu du Nord-Express	Strangers on a Train	Crime	Film-Noir	Thriller	72561300	3	Best Cinematography	false
1952	44081	Un tramway nommé désir	A Streetcar Named Desire	Drama			76080000	2	Best Cinematography	false
1952	43278	Un Américain à Paris	An American in Paris	Drama	Musical	Romance	42795000	4	Best Cinematography	true
1952	43949	Quo Vadis	Quo Vadis	Biography	Drama	History	231014447	1	Best Cinematography	false
1952	44030	Show Boat	Show Boat	Drama	Family	Musical	50336430	3	Best Cinematography	false
1952	44081	Un tramway nommé désir	Un tramway nommé désir	Drama			76080000	2	Best Directing	false
1952	43265	La reine africaine	La reine africaine	Adventure	Drama	Romance	5098482	11	Best Directing	false
1952	43278	Un Américain à Paris	Un Américain à Paris	Drama	Musical	Romance	42795000	4	Best Directing	false
1952	43278	Un Américain à Paris	An American in Paris	Drama	Musical	Romance	42795000	4	Best Picture	true
1952	43949	Quo Vadis	Quo Vadis	Biography	Drama	History	231014447	1	Best Picture	false
1952	44081	Un tramway nommé désir	A Streetcar Named Desire	Drama			76080000	2	Best Picture	false
1952	43265	La reine africaine	The African Queen	Adventure	Drama	Romance	5098482	11	Best Adapted Screenplay	false
1952	44081	Un tramway nommé désir	A Streetcar Named Desire	Drama			76080000	2	Best Adapted Screenplay	false
1952	43278	Un Américain à Paris	An American in Paris	Drama	Musical	Romance	42795000	4	Best Original Screenplay	true
1952	43338	Le gouffre aux chimères	Ace in the Hole	Drama	Film-Noir		37753682	5	Best Original Screenplay	false
1952	43590	Tout ou rien	Go for Broke!	Drama	History	War	24069810	7	Best Original Screenplay	false
1951	41959	Le troisième homme	The Third Man	Film-Noir	Mystery	Thriller	4352660	9	Best Cinematography	true
1951	43014	Boulevard du Crépuscule	Sunset Blvd.	Drama	Film-Noir		49641870	3	Best Cinematography	false
1951	42208	Quand la ville dort	The Asphalt Jungle	Crime	Drama	Film-Noir	10436130	11	Best Cinematography	false
1951	42192	Ève	All About Eve	Drama			98615	13	Best Cinematography	false
1951	42646	Les mines du roi Salomon	King Solomon's Mines	Action	Adventure	Romance	48905430	3	Best Cinematography	true
1951	42200	Annie, la reine du cirque	Annie Get Your Gun	Biography	Comedy	Musical	77520000	2	Best Cinematography	false
1951	41838	Samson et Dalila	Samson and Delilah	Adventure	Drama	History	279072000	1	Best Cinematography	false
1951	42192	Ève	Ève	Drama			98615	13	Best Directing	true
1951	43014	Boulevard du Crépuscule	Boulevard du Crépuscule	Drama	Film-Noir		49641870	3	Best Directing	false
1951	41959	Le troisième homme	Le troisième homme	Film-Noir	Mystery	Thriller	4352660	9	Best Directing	false
1951	42276	Comment l'esprit vient aux femmes	Comment l'esprit vient aux femmes	Comedy	Drama	Romance	116280000	1	Best Directing	false
1951	42208	Quand la ville dort	Quand la ville dort	Crime	Drama	Film-Noir	10436130	11	Best Directing	false
1951	42393	Destination... Lune!	Destination Moon	Adventure	Drama	Sci-Fi	48450000	4	Best Visual Effects	true
1951	41838	Samson et Dalila	Samson and Delilah	Adventure	Drama	History	279072000	1	Best Visual Effects	false
1951	42192	Ève	All About Eve	Drama			98615	13	Best Picture	true
1951	43014	Boulevard du Crépuscule	Sunset Blvd.	Drama	Film-Noir		49641870	3	Best Picture	false
1951	42276	Comment l'esprit vient aux femmes	Born Yesterday	Comedy	Drama	Romance	116280000	1	Best Picture	false
1951	42646	Les mines du roi Salomon	King Solomon's Mines	Action	Adventure	Romance	48905430	3	Best Picture	false
1951	42192	Ève	All About Eve	Drama			98615	13	Best Adapted Screenplay	true
1951	42276	Comment l'esprit vient aux femmes	Born Yesterday	Comedy	Drama	Romance	116280000	1	Best Adapted Screenplay	false
1951	42208	Quand la ville dort	The Asphalt Jungle	Crime	Drama	Film-Noir	10436130	11	Best Adapted Screenplay	false
1951	43014	Boulevard du Crépuscule	Sunset Blvd.	Drama	Film-Noir		49641870	3	Best Original Screenplay	true
1951	42727	C'étaient des hommes	The Men	Drama			68799000	3	Best Original Screenplay	false
1950	41163	Bastogne	Battleground	Action	Drama	History	107674821	2	Best Cinematography	true
1950	41239	Le champion	Champion	Drama	Film-Noir	Sport	26150000	6	Best Cinematography	false
1950	41767	Échec à Borgia	Prince of Foxes	Adventure	Drama	History	26673000	6	Best Cinematography	false
1950	40338	Première désillusion	Première désillusion	Drama	Film-Noir	Mystery	604012	12	Best Directing	false
1950	41163	Bastogne	Bastogne	Action	Drama	History	107674821	2	Best Directing	false
1950	41650	Monsieur Joe	Mighty Joe Young	Adventure	Drama	Fantasy	20397000	7	Best Visual Effects	true
1950	41994	Tulsa	Tulsa	Action	Drama	Romance	16736000	7	Best Visual Effects	false
1950	41163	Bastogne	Battleground	Action	Drama	History	107674821	2	Best Picture	false
1950	41239	Le champion	Champion	Drama	Film-Noir	Sport	26150000	6	Best Adapted Screenplay	false
1950	40522	Le voleur de bicyclette	Ladri di biciclette	Drama			3482447	10	Best Adapted Screenplay	false
1950	40338	Première désillusion	The Fallen Idol	Drama	Film-Noir	Mystery	604012	12	Best Adapted Screenplay	false
1950	41163	Bastogne	Battleground	Action	Drama	History	107674821	2	Best Original Screenplay	true
1949	40636	La cité sans voiles	The Naked City	Crime	Drama	Film-Noir	25416000	6	Best Cinematography	true
1949	40491	Jeanne d'Arc	Joan of Arc	Biography	Drama	History	61084623	3	Best Cinematography	true
1949	40876	Les trois mousquetaires	The Three Musketeers	Action	Adventure	Drama	95207488	3	Best Cinematography	false
1949	40897	Le trésor de la Sierra Madre	Le trésor de la Sierra Madre	Adventure	Drama	Western	53098260	4	Best Directing	true
1949	40806	La fosse aux serpents	La fosse aux serpents	Drama	Mystery		105900000	2	Best Directing	false
1949	40806	La fosse aux serpents	The Snake Pit	Drama	Mystery		105900000	2	Best Picture	false
1949	40897	Le trésor de la Sierra Madre	The Treasure of the Sierra Madre	Adventure	Drama	Western	53098260	4	Best Picture	false
1949	40725	Les chaussons rouges	The Red Shoes	Drama	Music	Romance	115431000	1	Best Picture	false
1949	40897	Le trésor de la Sierra Madre	The Treasure of the Sierra Madre	Adventure	Drama	Western	53098260	4	Best Adapted Screenplay	true
